Time	Flux	Well	Substrate-Temperature	Substrate-OP	Ni-Temperature	Ni-OP	CuBase-Temperature	CuBase-OP	CuTip-Temperature	CuTip-OP	Mn-Temperature	Mn-OP	Sb-Temperature	Sb-OP
20201202143056	0	0	250.0	5.0	600.0	10.9	1000.0	20.9	1180.0	41.7	823.0	69.3	424.6	34.9
20201202143059	0	0	250.0	4.3	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.3	424.6	34.7
20201202143103	0	0	250.0	4.5	600.0	10.9	1000.1	20.8	1180.0	41.7	823.0	69.3	424.6	34.5
20201202143106	0	0	250.1	4.4	600.0	11.0	1000.0	20.6	1180.0	41.7	823.0	69.3	424.6	34.9
20201202143109	0	0	250.0	4.6	600.0	10.9	1000.0	20.7	1180.0	41.7	823.0	69.2	424.6	34.9
20201202143112	0	0	250.0	4.7	600.0	10.9	1000.0	20.7	1180.0	41.7	823.0	69.3	424.6	35.0
20201202143115	0	0	250.0	4.0	600.0	10.9	1000.0	20.7	1180.0	41.7	823.0	69.3	424.6	34.6
20201202143119	0	0	250.0	5.8	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.6
20201202143122	0	0	250.1	4.0	600.0	10.9	1000.0	20.7	1180.0	41.7	823.0	69.3	424.6	34.7
20201202143125	0	0	250.0	4.8	600.0	11.0	1000.0	20.8	1180.0	41.7	823.0	69.2	424.6	34.8
20201202143128	0	0	250.0	5.3	600.0	10.9	1000.0	20.7	1180.0	41.7	823.0	69.3	424.6	35.0
20201202143132	0	0	250.0	4.2	600.0	10.9	1000.0	20.7	1180.0	41.7	823.0	69.3	424.6	34.7
20201202143135	0	0	250.0	5.3	600.0	10.9	999.9	21.0	1180.0	41.7	823.0	69.3	424.6	34.8
20201202143138	0	0	250.0	4.6	600.0	10.9	1000.0	20.8	1180.0	41.7	823.0	69.4	424.6	35.0
20201202143141	0	0	250.0	4.6	600.0	11.0	1000.0	20.6	1180.0	41.7	823.0	69.3	424.6	34.9
20201202143144	0	0	250.0	5.3	600.0	11.0	1000.0	20.5	1180.0	41.6	823.0	69.3	424.6	34.7
20201202143148	0	0	250.0	4.2	600.0	10.9	1000.0	20.7	1180.0	41.7	823.0	69.3	424.6	34.7
20201202143151	0	0	250.0	5.4	600.0	10.9	1000.1	20.7	1180.0	41.7	823.0	69.5	424.6	35.2
20201202143154	0	0	250.0	4.2	600.0	10.9	1000.0	20.9	1180.0	41.7	823.0	69.4	424.6	34.5
20201202143157	0	0	250.0	4.1	600.0	10.9	999.9	21.0	1180.0	41.7	823.0	69.4	424.6	34.7
20201202143200	0	0	250.0	4.4	600.0	10.9	1000.0	20.5	1180.0	41.6	823.0	69.4	424.6	34.7
20201202143204	0	0	250.0	5.0	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.2	424.6	35.0
20201202143207	0	0	250.0	4.8	600.0	10.9	999.9	20.9	1180.0	41.6	823.0	69.4	424.6	35.0
20201202143211	0	0	250.0	4.9	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.4	424.6	34.9
20201202143215	0	0	250.0	5.0	600.0	10.9	1000.1	20.5	1180.0	41.6	823.0	69.2	424.6	35.1
20201202143218	0	0	250.0	4.4	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.3	424.6	34.4
20201202143221	0	0	250.0	4.9	600.0	10.9	1000.0	20.9	1180.0	41.7	823.0	69.4	424.6	34.9
20201202143225	0	0	250.0	4.6	600.0	11.0	999.9	20.8	1180.0	41.7	823.0	69.2	424.6	35.0
20201202143230	0	0	250.0	4.8	600.0	10.9	1000.0	20.6	1180.0	41.7	823.0	69.4	424.6	34.8
20201202143233	0	0	250.0	5.3	600.0	10.9	1000.0	20.7	1180.0	41.7	823.0	69.3	424.6	35.0
20201202143236	0	0	250.1	4.5	600.0	10.9	999.9	20.9	1180.0	41.7	823.0	69.4	424.6	34.7
20201202143239	0	0	250.0	4.9	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.4	424.6	34.7
20201202143243	0	0	250.0	4.9	600.0	10.9	1000.1	20.6	1180.0	41.7	823.0	69.3	424.6	34.6
20201202143248	0	0	250.0	4.8	600.0	10.9	999.9	20.9	1180.0	41.6	823.0	69.3	424.6	35.1
20201202143251	0	0	250.0	5.2	600.0	10.9	999.9	20.7	1180.0	41.6	823.0	69.3	424.6	35.0
20201202143255	0	0	250.0	5.0	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	35.0
20201202143258	0	0	250.0	4.7	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.4	424.6	35.2
20201202143301	0	0	250.0	4.8	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.9
20201202143306	0	0	250.0	5.0	600.0	10.9	1000.0	20.7	1180.0	41.7	823.0	69.3	424.6	34.5
20201202143309	0	0	250.0	4.8	600.0	10.9	999.9	20.8	1180.0	41.7	823.0	69.3	424.6	34.8
20201202143312	0	0	250.0	4.8	600.0	10.9	1000.1	20.7	1180.0	41.6	823.0	69.3	424.6	34.8
20201202143315	0	0	250.0	4.6	600.0	10.9	1000.0	21.1	1180.0	41.7	823.0	69.3	424.6	34.7
20201202143319	0	0	250.0	5.4	600.0	11.0	1000.0	20.4	1180.0	41.6	823.0	69.3	424.6	35.0
20201202143322	0	0	250.0	4.1	600.0	10.9	1000.0	20.7	1180.0	41.7	823.0	69.2	424.6	34.8
20201202143325	0	0	250.0	5.5	600.0	10.9	1000.1	20.6	1180.0	41.7	823.0	69.4	424.6	34.8
20201202143328	0	0	250.1	4.4	600.0	10.9	1000.0	20.9	1180.0	41.7	823.0	69.3	424.6	34.6
20201202143332	0	0	250.0	4.2	600.0	11.0	1000.0	20.5	1180.0	41.6	823.0	69.4	424.6	34.8
20201202143335	0	0	250.0	5.4	600.0	11.0	1000.0	20.7	1180.0	41.7	823.0	69.3	424.6	34.5
20201202143338	0	0	250.0	4.2	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.4	424.6	34.9
20201202143341	0	0	249.9	5.3	600.0	10.9	1000.0	20.8	1180.0	41.7	823.0	69.3	424.6	34.5
20201202143344	0	0	250.0	4.9	600.0	11.0	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.8
20201202143348	0	0	250.0	4.5	600.0	11.0	999.9	20.7	1180.0	41.6	823.0	69.4	424.6	35.2
20201202143351	0	0	250.0	5.5	600.0	11.0	1000.0	20.6	1180.0	41.6	823.0	69.3	424.6	34.7
20201202143354	0	0	250.0	4.0	600.0	10.9	1000.0	20.7	1180.0	41.7	823.0	69.3	424.6	34.8
20201202143357	0	0	250.0	5.7	600.0	10.9	999.9	21.0	1180.0	41.6	823.0	69.4	424.6	34.8
20201202143400	0	0	250.1	4.2	600.0	10.9	1000.0	21.0	1180.0	41.7	823.0	69.2	424.6	34.6
20201202143404	0	0	249.9	5.4	600.0	11.0	1000.1	20.7	1180.0	41.7	823.0	69.3	424.6	35.1
20201202143407	0	0	250.0	5.4	600.0	11.0	1000.0	20.5	1180.0	41.7	823.0	69.3	424.6	34.7
20201202143410	0	0	250.0	5.2	600.0	10.9	1000.0	20.7	1180.0	41.7	823.0	69.3	424.6	34.8
20201202143413	0	0	250.0	4.7	600.0	10.9	1000.0	20.9	1180.0	41.7	823.0	69.3	424.6	34.7
20201202143416	0	0	250.0	4.8	600.0	11.0	1000.0	20.6	1180.0	41.6	823.0	69.3	424.6	35.1
20201202143421	0	0	250.0	4.9	600.0	11.0	1000.0	20.8	1180.0	41.7	823.0	69.3	424.6	35.0
20201202143424	0	0	250.0	4.7	600.0	10.9	1000.0	20.5	1180.0	41.6	823.0	69.3	424.6	34.7
20201202143428	0	0	250.0	5.0	600.0	10.9	1000.1	20.5	1180.0	41.7	823.0	69.4	424.6	35.1
20201202143431	0	0	250.0	4.7	600.0	11.0	999.9	20.7	1180.0	41.7	823.0	69.3	424.6	34.7
20201202143435	0	0	250.0	4.9	600.0	10.9	1000.0	20.5	1180.0	41.7	823.0	69.3	424.6	34.8
20201202143440	0	0	250.0	4.8	600.0	10.9	1000.0	20.7	1180.0	41.7	823.0	69.2	424.6	34.7
20201202143443	0	0	250.0	4.7	600.0	11.0	1000.1	20.5	1180.0	41.7	823.0	69.3	424.6	34.8
20201202143447	0	0	250.0	4.6	600.0	10.9	1000.0	20.8	1180.0	41.7	823.0	69.4	424.6	34.7
20201202143450	0	0	250.0	4.8	600.0	11.0	1000.0	20.4	1180.0	41.6	823.0	69.4	424.6	34.6
20201202143453	0	0	250.0	4.8	600.0	10.9	1000.0	20.6	1180.0	41.7	823.0	69.3	424.6	34.4
20201202143458	0	0	250.0	4.8	600.0	10.9	1000.0	20.5	1180.0	41.7	823.0	69.3	424.6	34.8
20201202143501	0	0	250.0	4.7	600.0	10.9	1000.1	20.5	1180.0	41.7	823.0	69.3	424.6	35.0
20201202143505	0	0	250.0	4.5	600.0	10.9	1000.0	20.8	1180.0	41.7	823.0	69.3	424.6	34.7
20201202143508	0	0	250.0	4.8	600.0	10.9	1000.0	20.5	1180.0	41.7	823.0	69.2	424.6	34.5
20201202143511	0	0	250.0	4.8	600.0	10.9	1000.1	20.6	1180.0	41.7	823.0	69.3	424.6	34.7
20201202143515	0	0	250.0	4.8	600.0	10.9	1000.0	20.6	1180.0	41.7	823.0	69.3	424.6	34.9
20201202143519	0	0	250.0	5.0	600.0	10.9	1000.0	20.7	1180.0	41.7	823.0	69.2	424.6	34.9
20201202143522	0	0	250.0	5.2	600.0	10.9	999.9	20.7	1180.0	41.6	823.0	69.3	424.6	35.2
20201202143525	0	0	250.0	5.6	600.0	11.0	1000.0	20.8	1180.0	41.7	823.0	69.3	424.6	34.8
20201202143528	0	0	250.0	3.8	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.3	424.6	34.9
20201202143531	0	0	250.0	5.4	600.0	10.9	1000.0	20.7	1180.0	41.7	823.0	69.3	424.6	34.4
20201202143535	0	0	250.1	4.3	600.0	10.9	1000.0	20.8	1180.0	41.7	823.0	69.3	424.6	34.9
20201202143538	0	0	250.0	4.3	600.0	10.9	1000.0	20.7	1180.0	41.7	823.0	69.3	424.6	34.6
20201202143541	0	0	250.0	5.6	600.0	10.9	1000.0	21.0	1180.0	41.7	823.0	69.3	424.6	34.9
20201202143544	0	0	250.0	4.0	600.0	11.0	1000.1	20.6	1180.0	41.6	823.0	69.3	424.6	34.9
20201202143547	0	0	250.0	5.4	600.0	10.9	1000.0	20.7	1180.0	41.7	823.0	69.3	424.6	34.7
20201202143551	0	0	250.1	4.1	600.0	11.0	1000.0	20.9	1180.0	41.7	823.0	69.3	424.6	34.8
20201202143554	0	0	250.0	4.6	600.0	10.9	1000.0	20.7	1180.0	41.7	823.0	69.3	424.6	34.7
20201202143557	0	0	250.0	5.4	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.7
20201202143600	0	0	250.0	4.0	600.0	10.9	1000.1	20.6	1180.0	41.7	823.0	69.3	424.6	34.8
20201202143604	0	0	249.9	5.7	600.0	11.0	1000.0	20.8	1180.0	41.7	823.0	69.3	424.6	34.8
20201202143607	0	0	250.0	4.4	600.0	10.9	1000.0	20.6	1180.0	41.7	823.0	69.3	424.6	34.9
20201202143610	0	0	250.0	4.6	600.0	10.9	1000.0	20.6	1180.0	41.7	823.0	69.4	424.6	34.9
20201202143613	0	0	250.0	4.6	600.0	10.9	1000.1	20.4	1180.0	41.6	823.0	69.2	424.6	34.9
20201202143616	0	0	250.0	4.4	600.0	10.9	1000.0	20.6	1180.0	41.7	823.0	69.3	424.6	35.4
20201202143620	0	0	250.0	4.7	600.0	10.9	1000.0	20.7	1180.0	41.7	823.0	69.2	424.6	34.8
20201202143623	0	0	250.0	4.9	600.0	10.9	1000.1	20.6	1180.0	41.7	823.0	69.2	424.6	34.9
20201202143626	0	0	250.0	4.8	600.0	10.9	1000.0	20.9	1180.0	41.7	823.0	69.2	424.6	35.0
20201202143631	0	0	250.0	5.0	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.3	424.6	35.2
20201202143634	0	0	250.0	5.0	600.0	10.9	1000.1	20.9	1180.0	41.7	823.0	69.4	424.6	34.9
20201202143637	0	0	250.0	4.9	600.0	11.0	1000.0	20.4	1180.0	41.7	823.0	69.3	424.6	35.1
20201202143640	0	0	250.0	4.7	600.0	10.9	999.9	21.0	1180.0	41.7	823.0	69.3	424.6	35.1
20201202143644	0	0	250.0	4.7	600.0	10.9	1000.1	20.5	1180.0	41.7	823.0	69.3	424.6	34.8
20201202143648	0	0	250.0	4.8	600.0	10.9	1000.0	20.9	1180.0	41.7	823.0	69.3	424.6	34.7
20201202143652	0	0	250.0	4.9	600.0	10.9	999.9	20.9	1180.0	41.7	823.0	69.4	424.6	34.8
20201202143655	0	0	250.0	4.9	600.0	10.9	1000.1	20.7	1180.0	41.7	823.0	69.4	424.6	34.5
20201202143659	0	0	250.0	4.6	600.0	10.9	1000.0	20.5	1180.0	41.7	823.0	69.3	424.6	35.0
20201202143702	0	0	250.0	4.9	600.0	10.9	1000.0	20.8	1180.0	41.7	823.0	69.4	424.6	34.6
20201202143707	0	0	250.0	4.9	600.0	11.0	1000.1	20.6	1180.0	41.7	823.0	69.3	424.6	34.6
20201202143710	0	0	250.0	4.8	600.0	10.9	1000.0	20.8	1180.0	41.7	823.0	69.3	424.6	34.7
20201202143713	0	0	250.0	5.2	600.0	10.9	1000.0	20.4	1180.0	41.7	823.0	69.3	424.6	34.8
20201202143717	0	0	250.0	4.8	600.0	10.9	1000.0	20.7	1180.0	41.7	823.0	69.3	424.6	34.9
20201202143720	0	0	250.0	4.6	600.0	10.9	999.9	20.6	1180.0	41.6	823.0	69.4	424.6	35.0
20201202143725	0	0	250.0	4.6	600.0	11.0	1000.0	20.9	1180.0	41.7	823.0	69.3	424.6	34.7
20201202143728	0	0	250.0	4.8	600.0	10.9	1000.0	20.7	1180.0	41.7	823.0	69.2	424.6	35.0
20201202143732	0	0	250.0	4.4	600.0	10.9	1000.0	20.5	1180.0	41.7	823.0	69.3	424.6	34.5
20201202143735	0	0	250.0	4.4	600.0	10.9	999.9	20.6	1180.0	41.6	823.0	69.3	424.6	34.8
20201202143738	0	0	250.0	5.7	600.0	10.9	1000.0	20.9	1180.0	41.7	823.0	69.3	424.6	35.0
20201202143741	0	0	250.0	4.0	600.0	10.9	1000.1	20.2	1180.0	41.7	823.0	69.3	424.6	34.5
20201202143744	0	0	250.0	5.0	600.0	10.9	999.9	20.8	1180.0	41.6	823.0	69.3	424.6	34.8
20201202143748	0	0	250.1	4.7	600.0	10.9	1000.0	20.3	1180.0	41.7	823.0	69.4	424.6	34.7
20201202143751	0	0	250.0	4.3	600.0	10.9	1000.0	20.7	1180.0	41.7	823.0	69.3	424.6	34.7
20201202143754	0	0	250.0	5.4	600.0	10.9	1000.0	20.6	1180.0	41.7	823.0	69.3	424.6	34.8
20201202143757	0	0	250.0	4.1	600.0	11.0	1000.0	20.7	1180.0	41.7	823.0	69.3	424.6	34.6
20201202143800	0	0	250.0	5.6	600.0	10.9	1000.0	20.7	1180.0	41.7	823.0	69.3	424.6	34.7
20201202143804	0	0	250.0	4.4	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.4	424.6	34.8
20201202143807	0	0	250.0	4.6	600.0	10.9	1000.0	20.7	1180.0	41.7	823.0	69.4	424.6	34.7
20201202143810	0	0	250.0	5.4	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.8
20201202143813	0	0	250.0	4.1	600.0	10.9	999.9	20.9	1180.0	41.6	823.0	69.3	424.6	34.8
20201202143817	0	0	250.0	5.5	600.0	10.9	1000.0	20.6	1180.0	41.7	823.0	69.3	424.6	34.9
20201202143820	0	0	250.1	4.8	600.0	10.9	1000.1	20.4	1180.0	41.7	823.0	69.2	424.6	34.5
20201202143823	0	0	250.0	4.8	600.0	10.9	1000.0	20.5	1180.0	41.7	823.0	69.2	424.6	35.0
20201202143826	0	0	250.0	5.3	600.0	10.9	1000.0	20.5	1180.0	41.6	823.0	69.4	424.6	34.7
20201202143829	0	0	250.0	4.7	600.0	10.9	1000.0	20.5	1180.0	41.7	823.0	69.3	424.6	34.8
20201202143833	0	0	250.0	4.8	600.0	10.9	1000.0	20.6	1180.0	41.7	823.0	69.3	424.6	35.1
20201202143836	0	0	250.0	4.9	600.0	10.9	1000.0	20.6	1180.0	41.7	823.0	69.3	424.6	34.9
20201202143840	0	0	250.0	4.8	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.7
20201202143843	0	0	250.0	4.3	600.0	10.9	999.9	20.9	1180.0	41.6	823.0	69.3	424.6	34.8
20201202143847	0	0	250.0	4.9	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.3	424.6	34.9
20201202143850	0	0	250.0	4.7	600.0	10.9	999.9	20.6	1180.0	41.6	823.0	69.3	424.6	34.9
20201202143853	0	0	250.0	4.8	600.0	10.9	1000.0	20.5	1180.0	41.6	823.0	69.2	424.6	34.8
20201202143858	0	0	250.0	4.8	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.2	424.6	34.7
20201202143901	0	0	250.0	4.5	600.0	10.9	1000.0	20.4	1180.0	41.6	823.0	69.3	424.6	34.8
20201202143904	0	0	250.0	4.7	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.8
20201202143907	0	0	250.0	5.0	600.0	10.9	1000.1	20.6	1180.0	41.7	823.0	69.3	424.6	34.4
20201202143911	0	0	250.0	4.8	600.0	10.9	1000.0	20.7	1180.0	41.7	823.0	69.3	424.6	34.9
20201202143915	0	0	250.0	4.9	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	35.0
20201202143919	0	0	250.0	4.7	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.4	424.6	34.8
20201202143922	0	0	250.0	4.7	600.0	10.9	1000.0	20.8	1180.0	41.7	823.0	69.3	424.6	34.7
20201202143925	0	0	250.0	5.0	600.0	10.9	1000.0	20.7	1180.0	41.7	823.0	69.3	424.6	34.8
20201202143929	0	0	250.0	4.7	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.4	424.6	34.7
20201202143933	0	0	250.0	4.8	600.0	10.9	1000.0	20.5	1180.0	41.6	823.0	69.3	424.6	34.8
20201202143936	0	0	250.0	4.7	600.0	10.9	999.9	20.7	1180.0	41.6	823.0	69.3	424.6	35.0
20201202143940	0	0	250.0	4.1	600.0	10.9	1000.0	20.6	1180.0	41.7	823.0	69.3	424.6	34.8
20201202143943	0	0	250.0	5.1	600.0	10.9	1000.1	20.6	1180.0	41.7	823.0	69.3	424.6	34.8
20201202143946	0	0	250.0	5.4	600.0	11.0	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.8
20201202143949	0	0	250.0	5.0	600.0	11.0	999.9	21.0	1180.0	41.6	823.0	69.3	424.6	34.9
20201202143952	0	0	250.0	4.2	600.0	10.9	999.9	20.4	1180.0	41.6	823.0	69.2	424.6	34.6
20201202143956	0	0	250.0	5.4	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.3	424.6	35.0
20201202143959	0	0	250.0	4.0	600.0	10.9	1000.0	20.6	1180.0	41.7	823.0	69.4	424.6	34.8
20201202144002	0	0	250.0	4.8	600.0	11.0	1000.0	20.6	1180.0	41.7	823.0	69.3	424.6	34.7
20201202144005	0	0	250.0	5.2	600.0	11.0	999.9	21.2	1180.0	41.6	823.0	69.3	424.6	34.6
20201202144009	0	0	250.0	4.0	600.0	10.9	999.9	21.0	1180.0	41.6	823.0	69.3	424.6	35.1
20201202144012	0	0	250.0	5.5	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.3	424.6	35.0
20201202144015	0	0	250.1	4.2	600.0	10.9	1000.0	21.0	1180.0	41.6	823.0	69.2	424.6	35.1
20201202144018	0	0	250.0	4.5	600.0	11.0	1000.0	20.6	1180.0	41.6	823.0	69.3	424.6	34.5
20201202144021	0	0	250.0	5.3	600.0	11.0	1000.1	20.5	1180.0	41.6	823.0	69.3	424.6	34.6
20201202144025	0	0	250.0	3.8	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.4	424.6	34.8
20201202144028	0	0	250.0	5.7	600.0	10.9	999.9	20.9	1180.0	41.6	823.0	69.3	424.6	34.7
20201202144031	0	0	250.0	4.2	600.0	10.9	999.9	20.8	1180.0	41.7	823.0	69.2	424.6	34.7
20201202144034	0	0	250.0	5.5	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.3	424.6	34.7
20201202144037	0	0	250.0	4.5	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	35.0
20201202144041	0	0	250.0	5.0	600.0	10.9	1000.0	20.5	1180.0	41.6	823.0	69.3	424.6	34.9
20201202144044	0	0	250.0	4.8	600.0	10.9	1000.1	20.5	1180.0	41.6	823.0	69.3	424.6	35.0
20201202144048	0	0	250.0	4.9	600.0	10.9	1000.0	21.0	1180.0	41.6	823.0	69.3	424.6	34.9
20201202144052	0	0	250.0	4.9	600.0	11.0	999.9	20.8	1180.0	41.6	823.0	69.3	424.6	34.6
20201202144055	0	0	250.0	4.4	600.0	10.9	1000.1	20.6	1180.0	41.6	823.0	69.3	424.6	35.0
20201202144059	0	0	250.0	4.9	600.0	11.0	1000.0	20.8	1180.0	41.6	823.0	69.4	424.6	34.8
20201202144102	0	0	250.0	4.7	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.3	424.6	34.9
20201202144105	0	0	250.0	5.0	600.0	10.9	1000.0	20.4	1180.0	41.6	823.0	69.3	424.6	35.0
20201202144110	0	0	250.0	4.8	600.0	10.9	1000.0	20.9	1180.0	41.7	823.0	69.3	424.6	34.5
20201202144113	0	0	250.0	4.4	600.0	11.0	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	35.0
20201202144117	0	0	250.0	4.8	600.0	10.9	1000.0	21.0	1180.0	41.6	823.0	69.4	424.6	34.6
20201202144120	0	0	250.0	4.7	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.9
20201202144123	0	0	250.0	4.9	600.0	10.9	1000.0	20.5	1180.0	41.6	823.0	69.3	424.6	35.1
20201202144127	0	0	250.0	5.0	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.8
20201202144130	0	0	250.0	4.3	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.4	424.6	34.8
20201202144134	0	0	250.0	4.9	600.0	10.9	999.9	21.0	1180.0	41.6	823.0	69.3	424.6	35.4
20201202144137	0	0	250.0	4.7	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.9
20201202144140	0	0	250.0	4.7	600.0	10.9	1000.1	20.7	1180.0	41.6	823.0	69.3	424.6	35.0
20201202144145	0	0	250.0	4.8	600.0	10.9	999.9	21.1	1180.0	41.6	823.0	69.4	424.6	34.7
20201202144148	0	0	250.0	4.3	600.0	10.9	1000.1	20.4	1180.0	41.6	823.0	69.4	424.6	34.7
20201202144151	0	0	250.0	4.7	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.4	424.6	34.8
20201202144154	0	0	250.0	5.6	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.3	424.6	34.8
20201202144158	0	0	250.0	3.8	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.8
20201202144201	0	0	250.0	5.3	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.9
20201202144204	0	0	250.0	4.9	600.0	10.9	1000.1	20.6	1180.0	41.6	823.0	69.3	424.6	34.8
20201202144207	0	0	250.0	4.3	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.3	424.6	34.5
20201202144211	0	0	250.0	5.5	600.0	10.9	999.9	21.2	1180.0	41.6	823.0	69.2	424.6	35.4
20201202144214	0	0	250.1	4.0	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.7
20201202144217	0	0	249.9	5.1	600.0	10.9	1000.1	20.6	1180.0	41.6	823.0	69.3	424.6	34.8
20201202144220	0	0	250.0	5.3	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.4	424.6	35.1
20201202144223	0	0	250.0	4.2	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.4
20201202144226	0	0	250.0	5.4	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	35.0
20201202144230	0	0	250.0	4.1	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.4	424.6	34.5
20201202144233	0	0	250.0	5.0	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.3	424.6	34.8
20201202144236	0	0	250.0	5.3	600.0	10.9	1000.1	20.6	1180.0	41.6	823.0	69.4	424.6	34.9
20201202144239	0	0	250.0	4.3	600.0	10.9	999.9	20.9	1180.0	41.6	823.0	69.3	424.6	35.1
20201202144243	0	0	250.0	5.5	600.0	10.9	1000.0	20.2	1180.0	41.6	823.0	69.3	424.6	34.9
20201202144246	0	0	250.0	4.4	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.3	424.6	35.0
20201202144249	0	0	250.0	4.4	600.0	10.9	999.9	20.9	1180.0	41.6	823.0	69.3	424.6	34.6
20201202144253	0	0	250.0	4.9	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.3	424.6	34.6
20201202144256	0	0	250.0	4.9	600.0	10.9	1000.1	20.6	1180.0	41.6	823.0	69.2	424.6	34.5
20201202144300	0	0	250.0	4.7	600.0	10.9	1000.1	20.7	1180.0	41.6	823.0	69.3	424.6	34.8
20201202144304	0	0	250.0	5.2	600.0	10.9	1000.1	20.5	1180.0	41.6	823.0	69.4	424.6	34.9
20201202144307	0	0	250.0	4.6	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.2	424.6	34.9
20201202144311	0	0	250.0	4.6	600.0	10.9	999.9	20.8	1180.0	41.6	823.0	69.3	424.6	35.0
20201202144314	0	0	250.0	4.8	600.0	10.9	1000.2	20.7	1180.0	41.6	823.0	69.3	424.6	34.7
20201202144318	0	0	250.0	5.0	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.6
20201202144321	0	0	250.0	4.9	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.2	424.6	34.9
20201202144325	0	0	250.0	4.9	600.0	10.9	1000.1	20.5	1180.0	41.6	823.0	69.2	424.6	34.9
20201202144328	0	0	250.0	4.9	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.8
20201202144332	0	0	250.0	4.7	600.0	10.9	999.9	20.7	1180.0	41.6	823.0	69.4	424.6	34.9
20201202144336	0	0	250.0	5.0	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.3	424.6	35.0
20201202144339	0	0	250.0	4.9	600.0	10.9	999.9	21.1	1180.0	41.6	823.0	69.3	424.6	34.6
20201202144343	0	0	250.0	5.1	600.0	10.9	999.8	20.9	1180.0	41.6	823.0	69.3	424.6	34.6
20201202144346	0	0	250.0	4.7	600.0	10.9	1000.1	20.5	1180.0	41.6	823.0	69.2	424.6	34.8
20201202144349	0	0	250.0	4.7	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.9
20201202144354	0	0	250.0	4.8	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.3	424.6	34.9
20201202144357	0	0	250.0	5.0	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.2	424.6	34.5
20201202144400	0	0	250.0	4.6	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.7
